arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce,injection_coefficient
value_linear,500,dev,12,4096,0,73,9036,49152,0.0,0.0,0.0009369774073651883,0.017822265625,0.014199063362519719,0.022349047174368093,0.183837890625,4.097167536849156,0.00025
value_linear,500,ood_dev,1,4096,4096,4096,4096,4096,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.002526008626773546,0.00025
value_linear,500,ood_dev,2,4096,4096,4096,8192,8192,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.011559638497487867,0.00025
value_linear,500,ood_dev,3,4096,221,221,8413,12288,0.053955078125,0.047444687966192604,0.06130133631274109,0.053955078125,0.047444687966192604,0.06130133631274109,0.6846516927083334,3.9678464257926294,0.00025
value_linear,500,ood_dev,4,4096,3,52,8465,16384,0.000732421875,0.0002491200948151938,0.0021513285370509242,0.0126953125,0.009694640437114613,0.016609171528266693,0.51666259765625,4.099081577616744,0.00025
value_linear,500,ood_dev,5,4096,0,67,8532,20480,0.0,0.0,0.0009369774073651883,0.016357421875,0.012901468019013623,0.020719700068872332,0.4166015625,4.096882728859782,0.00025
value_linear,500,ood_dev,6,4096,0,70,8602,24576,0.0,0.0,0.0009369774073651883,0.01708984375,0.0135493413532538,0.021535297959133087,0.3500162760416667,4.096962132200133,0.00025
value_linear,500,ood_dev,7,4096,0,70,8672,28672,0.0,0.0,0.0009369774073651883,0.01708984375,0.0135493413532538,0.021535297959133087,0.30245535714285715,4.097983941726852,0.00025
value_linear,500,ood_dev,8,4096,0,71,8743,32768,0.0,0.0,0.0009369774073651883,0.017333984375,0.01376571558724534,0.02180674746664186,0.266815185546875,4.098269887792412,0.00025
value_linear,500,ood_dev,9,4096,0,60,8803,36864,0.0,0.0,0.0009369774073651883,0.0146484375,0.01139766303294143,0.018808738864442356,0.2387966579861111,4.098997883847915,0.00025
value_linear,500,ood_dev,10,4096,0,58,8861,40960,0.0,0.0,0.0009369774073651883,0.01416015625,0.010970229851119503,0.018260524563263665,0.2163330078125,4.097504132660106,0.00025
value_linear,500,ood_dev,11,4096,0,63,8924,45056,0.0,0.0,0.0009369774073651883,0.015380859375,0.012040724876904885,0.019629148244979834,0.19806463068181818,4.0984221795224585,0.00025
value_linear,500,ood_dev,12,4096,0,61,8985,49152,0.0,0.0,0.0009369774073651883,0.014892578125,0.011611768142410793,0.019082457496473304,0.18280029296875,4.097402456332929,0.00025
value_linear,500,ood_dev,13,4096,0,73,9058,53248,0.0,0.0,0.0009369774073651883,0.017822265625,0.014199063362519719,0.022349047174368093,0.17010967548076922,4.097977784927934,0.00025
value_linear,500,ood_dev,14,4096,0,67,9125,57344,0.0,0.0,0.0009369774073651883,0.016357421875,0.012901468019013623,0.020719700068872332,0.15912737165178573,4.096662592026405,0.00025
value_linear,500,ood_dev,15,4096,0,63,9188,61440,0.0,0.0,0.0009369774073651883,0.015380859375,0.012040724876904885,0.019629148244979834,0.14954427083333333,4.0969832193804905,0.00025
value_linear,500,ood_dev,16,4096,0,75,9263,65536,0.0,0.0,0.0009369774073651883,0.018310546875,0.014633183903943853,0.022890574115944584,0.1413421630859375,4.098663535958622,0.00025
value_linear,500,ood_dev,17,4096,0,56,9319,69632,0.0,0.0,0.0009369774073651883,0.013671875,0.01054387645975476,0.017711230471627787,0.13383214613970587,4.098697961249854,0.00025
value_linear,500,ood_dev,18,4096,0,76,9395,73728,0.0,0.0,0.0009369774073651883,0.0185546875,0.014850524581988338,0.02316105717940041,0.12742784288194445,4.096878842625301,0.00025
value_linear,500,ood_dev,19,4096,0,80,9475,77824,0.0,0.0,0.0009369774073651883,0.01953125,0.015721675338006252,0.02424120138938373,0.12174907483552631,4.09678240318317,0.00025
value_linear,500,ood_dev,20,4096,0,60,9535,81920,0.0,0.0,0.0009369774073651883,0.0146484375,0.01139766303294143,0.018808738864442356,0.11639404296875,4.096876578114461,0.00025
value_linear,500,ood_dev,21,4096,0,61,9596,86016,0.0,0.0,0.0009369774073651883,0.014892578125,0.011611768142410793,0.019082457496473304,0.11156063988095238,4.094706961361226,0.00025
value_linear,500,ood_dev,22,4096,0,70,9666,90112,0.0,0.0,0.0009369774073651883,0.01708984375,0.0135493413532538,0.021535297959133087,0.10726651278409091,4.095327042567078,0.00025
value_linear,500,ood_dev,23,4096,0,61,9727,94208,0.0,0.0,0.0009369774073651883,0.014892578125,0.011611768142410793,0.019082457496473304,0.10325025475543478,4.096332952787634,0.00025
value_linear,500,ood_dev,24,4096,0,66,9793,98304,0.0,0.0,0.0009369774073651883,0.01611328125,0.01268594169611479,0.020447402650270854,0.09961954752604167,4.095589291595388,0.00025
value_linear,500,ood_dev,25,4096,0,71,9864,102400,0.0,0.0,0.0009369774073651883,0.017333984375,0.01376571558724534,0.02180674746664186,0.096328125,4.097100080281962,0.00025
value_linear,500,ood_dev,26,4096,0,74,9938,106496,0.0,0.0,0.0009369774073651883,0.01806640625,0.014416028944668636,0.02261990533371949,0.09331805889423077,4.09673859376926,0.00025
value_linear,500,ood_dev,27,4096,0,63,10001,110592,0.0,0.0,0.0009369774073651883,0.015380859375,0.012040724876904885,0.019629148244979834,0.09043149594907407,4.096773267548997,0.00025
value_linear,500,ood_dev,28,4096,0,66,10067,114688,0.0,0.0,0.0009369774073651883,0.01611328125,0.01268594169611479,0.020447402650270854,0.08777727399553571,4.097401775885373,0.00025
value_linear,500,ood_dev,29,4096,0,58,10125,118784,0.0,0.0,0.0009369774073651883,0.01416015625,0.010970229851119503,0.018260524563263665,0.08523875269396551,4.099628044350538,0.00025
value_linear,500,ood_dev,30,4096,0,84,10209,122880,0.0,0.0,0.0009369774073651883,0.0205078125,0.016595533532573623,0.025318638160817603,0.0830810546875,4.095908035465982,0.00025
value_linear,500,ood_dev,31,4096,0,56,10265,126976,0.0,0.0,0.0009369774073651883,0.013671875,0.01054387645975476,0.017711230471627787,0.08084204889112903,4.09659779217327,0.00025
value_linear,500,ood_dev,32,4096,0,77,10342,131072,0.0,0.0,0.0009369774073651883,0.018798828125,0.01506804743850219,0.023431358064386867,0.0789031982421875,4.09618055797182,0.00025
value_linear,500,ood_dev,33,4096,0,63,10405,135168,0.0,0.0,0.0009369774073651883,0.015380859375,0.012040724876904885,0.019629148244979834,0.07697827888257576,4.098848368274048,0.00025
value_linear,500,ood_dev,34,4096,0,59,10464,139264,0.0,0.0,0.0009369774073651883,0.014404296875,0.011183814817094736,0.01853476333878874,0.07513786764705882,4.096301671932451,0.00025
value_linear,500,ood_dev,35,4096,0,63,10527,143360,0.0,0.0,0.0009369774073651883,0.015380859375,0.012040724876904885,0.019629148244979834,0.07343052455357142,4.099565856915433,0.00025
value_linear,500,ood_dev,36,4096,0,66,10593,147456,0.0,0.0,0.0009369774073651883,0.01611328125,0.01268594169611479,0.020447402650270854,0.07183837890625,4.097446505038533,0.00025
value_linear,1000,dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0023538897590781004,0.0005
value_linear,1000,dev,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.008089635959208863,0.0005
value_linear,1000,dev,3,102400,102380,102380,307180,307200,0.9998046875,0.9996983209212157,0.9998735558932069,0.9998046875,0.9996983209212157,0.9998735558932069,0.9999348958333333,0.012473060018143656,0.0005
value_linear,1000,dev,4,102400,102302,102319,409499,409600,0.99904296875,0.9988339404315436,0.9992145560313448,0.999208984375,0.9990170512176479,0.9993634640398059,0.99975341796875,0.01748298895859108,0.0005
value_linear,1000,dev,5,102400,102039,102118,511617,512000,0.996474609375,0.9960924909841843,0.9968194794216078,0.99724609375,0.9969059281443895,0.9975489531302641,0.999251953125,0.025653420036011596,0.0005
value_linear,1000,dev,6,102400,101402,101666,613283,614400,0.99025390625,0.9896335364804179,0.9908374943878442,0.99283203125,0.9922965280104212,0.9933305594322646,0.9981819661458333,0.03830736435379947,0.0005
value_linear,1000,dev,7,102400,100365,101034,714317,716800,0.980126953125,0.9792539547400113,0.9809639296597755,0.98666015625,0.9859389968175595,0.9873448036742333,0.9965359933035715,0.05516883605457764,0.0005
value_linear,1000,dev,8,102400,98931,100190,814507,819200,0.966123046875,0.9649973758663063,0.9672137466860425,0.97841796875,0.9775098239392076,0.9792902199282908,0.994271240234375,0.07631100044151537,0.0005
value_linear,1000,dev,9,102400,97036,99147,913654,921600,0.9476171875,0.9462357070339827,0.9489650851830139,0.968232421875,0.9671405464875719,0.9692891678074874,0.9913780381944445,0.1010620749852643,0.0005
value_linear,1000,dev,10,102400,94835,97924,1011578,1024000,0.926123046875,0.9245049219571907,0.9277092016222807,0.9562890625,0.9550196117467097,0.9575242798569849,0.987869140625,0.1314001319511874,0.0005
value_linear,1000,dev,11,102400,92298,96551,1108129,1126400,0.90134765625,0.8995061639947076,0.9031590371252446,0.942880859375,0.9414427718100726,0.9442857195031531,0.983779296875,0.16467751368146197,0.0005
value_linear,1000,dev,12,102400,89612,95183,1203312,1228800,0.8751171875,0.873078302899228,0.8771279286794279,0.929521484375,0.9279376427915522,0.9310731008178412,0.9792578125,0.20059359652122338,0.0005
value_linear,1000,ood_dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.002366172374963256,0.0005
value_linear,1000,ood_dev,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0081354858047618,0.0005
value_linear,1000,ood_dev,3,102400,102388,102388,307188,307200,0.9998828125,0.9997951608462756,0.9999329601067661,0.9998828125,0.9997951608462756,0.9999329601067661,0.9999609375,0.012303705601010507,0.0005
value_linear,1000,ood_dev,4,102400,102305,102316,409504,409600,0.999072265625,0.998866140266089,0.9992409477487816,0.9991796875,0.9989846165727584,0.9993373071327131,0.999765625,0.017547265236354123,0.0005
value_linear,1000,ood_dev,5,102400,102028,102101,511605,512000,0.9963671875,0.9959796110579461,0.9967175236572451,0.997080078125,0.9967304290750366,0.997392433405052,0.999228515625,0.025518432328444193,0.0005
value_linear,1000,ood_dev,6,102400,101422,101682,613287,614400,0.99044921875,0.9898348394107164,0.9910268018040931,0.99298828125,0.992458390564747,0.9934811851551766,0.9981884765625,0.03761125203977258,0.0005
value_linear,1000,ood_dev,7,102400,100410,101093,714380,716800,0.98056640625,0.9797027033750778,0.9813940543044406,0.987236328125,0.9865302828328476,0.9879058181812593,0.9966238839285714,0.053428358726272905,0.0005
value_linear,1000,ood_dev,8,102400,98984,100282,814662,819200,0.966640625,0.9655231358009629,0.9677231041697362,0.97931640625,0.9784265454552507,0.9801703060063652,0.99446044921875,0.07399659496999789,0.0005
value_linear,1000,ood_dev,9,102400,97137,99183,913845,921600,0.948603515625,0.9472342016045744,0.9499391728624859,0.968583984375,0.9674978611762838,0.9696349517425605,0.9915852864583333,0.1000433495510947,0.0005
value_linear,1000,ood_dev,10,102400,94972,98018,1011863,1024000,0.9274609375,0.925856187679461,0.929033616773859,0.95720703125,0.9559501684695755,0.9584295917628911,0.9881474609375,0.1281542894192279,0.0005
value_linear,1000,ood_dev,11,102400,92456,96643,1108506,1126400,0.902890625,0.9010618626078251,0.9046891602498501,0.943779296875,0.9423517256562314,0.9451735732511116,0.9841139914772727,0.16223623553434152,0.0005
value_linear,1000,ood_dev,12,102400,89694,95199,1203705,1228800,0.87591796875,0.8738846326629333,0.8779231013365665,0.929677734375,0.9280954938684081,0.9312277380182232,0.97957763671875,0.198503659026523,0.0005
value_linear,1000,ood_dev,13,102400,86715,93572,1297277,1331200,0.846826171875,0.8446072557567007,0.8490190671245853,0.9137890625,0.9120543977744967,0.9154926824205155,0.9745169771634615,0.2404987643184262,0.0005
value_linear,1000,ood_dev,14,102400,83798,92099,1389376,1433600,0.81833984375,0.8159663787555997,0.8206894250817696,0.899404296875,0.8975469666981597,0.9012316614736473,0.9691517857142857,0.2805413519704007,0.0005
value_linear,1000,ood_dev,15,102400,80693,90332,1479708,1536000,0.788017578125,0.785503479589869,0.7905100679460388,0.8821484375,0.8801592256452966,0.8841089784090606,0.9633515625,0.3270034241810083,0.0005
value_linear,1000,ood_dev,16,102400,77553,88725,1568433,1638400,0.757353515625,0.7547182575537568,0.7599694655742324,0.866455078125,0.8643578667099,0.8685247959993853,0.9572955322265625,0.3749532723163952,0.0005
value_linear,1000,ood_dev,17,102400,74438,87065,1655498,1740800,0.72693359375,0.7241962690095467,0.7296538926437077,0.850244140625,0.8480454479289916,0.8524165560168715,0.9509983915441177,0.4209052940091408,0.0005
value_linear,1000,ood_dev,18,102400,71269,85292,1740790,1843200,0.695986328125,0.6931616419872383,0.6987963102556037,0.8329296875,0.8306323874292769,0.835202009295172,0.9444390190972223,0.4728968318718671,0.0005
value_linear,1000,ood_dev,19,102400,68240,83941,1824731,1945600,0.66640625,0.6635121919845423,0.6692878232737179,0.819736328125,0.8173698983944245,0.8220787694207575,0.9378757195723684,0.5191805295540951,0.0005
value_linear,1000,ood_dev,20,102400,65158,82154,1906885,2048000,0.63630859375,0.6333570849812621,0.6392498758740665,0.80228515625,0.7998344410747793,0.8047131922764055,0.93109619140625,0.5715854299501939,0.0005
value_linear,1000,ood_dev,21,102400,62190,80660,1987545,2150400,0.60732421875,0.6043291837230893,0.6103112017046266,0.7876953125,0.7851798363536356,0.7901892041104693,0.924267578125,0.6228791218035485,0.0005
value_linear,1000,ood_dev,22,102400,59296,79029,2066574,2252800,0.5790625,0.5760356739691982,0.5820833943131302,0.771767578125,0.769186837726386,0.7743279289767904,0.9173357599431818,0.6775357084836299,0.0005
value_linear,1000,ood_dev,23,102400,56436,77457,2144031,2355200,0.5511328125,0.5480845631763479,0.5541772255497232,0.756416015625,0.7537773542954048,0.7590354391691575,0.9103392493206521,0.7298348536998389,0.0005
value_linear,1000,ood_dev,24,102400,53721,76097,2220128,2457600,0.524619140625,0.521559545157041,0.5276768890252406,0.743134765625,0.7404496891042605,0.7458016007950887,0.9033723958333333,0.7799265770690647,0.0005
value_linear,1000,ood_dev,25,102400,51196,74779,2294907,2560000,0.4999609375,0.4968985526898647,0.5030233252408258,0.730263671875,0.7275367068467946,0.7329733612150904,0.896448046875,0.8313711361312608,0.0005
value_linear,1000,ood_dev,26,102400,48656,73117,2368024,2662400,0.47515625,0.4720985781515053,0.47821578576768403,0.714033203125,0.7112575392007693,0.7167928090630388,0.8894320913461539,0.8841906709750276,0.0005
value_linear,1000,ood_dev,27,102400,46203,71925,2439949,2764800,0.451201171875,0.4481552355991087,0.45425076931605984,0.702392578125,0.6995846932949382,0.7051852783146536,0.8825047019675926,0.9318583532864488,0.0005
value_linear,1000,ood_dev,28,102400,43883,70642,2510591,2867200,0.428544921875,0.42551664824544305,0.43157855647024407,0.68986328125,0.687023140195295,0.6926891776832905,0.8756246512276785,0.9854172395537887,0.0005
value_linear,1000,ood_dev,29,102400,41651,69420,2580011,2969600,0.406748046875,0.40374288866032104,0.4097602013806926,0.6779296875,0.6750610840753161,0.6807849416292323,0.8688075835129311,1.0372773898691947,0.0005
value_linear,1000,ood_dev,30,102400,39459,68180,2648191,3072000,0.385341796875,0.3823653153160371,0.3883268807433974,0.6658203125,0.6629250124422622,0.6687031717763562,0.8620413411458333,1.0849688261188657,0.0005
value_linear,1000,ood_dev,31,102400,37372,66837,2715028,3174400,0.3649609375,0.362017415701692,0.36791459069553667,0.652705078125,0.649783275882743,0.6556154235652275,0.855288558467742,1.140258810809039,0.0005
value_linear,1000,ood_dev,32,102400,35433,65593,2780621,3276800,0.346025390625,0.34311759805307385,0.34894473524639846,0.640556640625,0.6376124689071523,0.6434902669855789,0.8485781860351562,1.1876803017507307,0.0005
value_linear,1000,ood_dev,33,102400,33450,64486,2845107,3379200,0.32666015625,0.323794183312376,0.3295391341269361,0.62974609375,0.626783737724525,0.6326987154868159,0.8419469105113636,1.2346918602322683,0.0005
value_linear,1000,ood_dev,34,102400,31640,63285,2908392,3481600,0.308984375,0.30616142900209925,0.3118216520746863,0.618017578125,0.6150372905782848,0.6209890113228933,0.8353607536764706,1.2850293920623654,0.0005
value_linear,1000,ood_dev,35,102400,29951,62381,2970773,3584000,0.292490234375,0.289711810453617,0.29528422685725303,0.609189453125,0.6061968816145797,0.6121738326226625,0.8288987165178572,1.3330695787389164,0.0005
value_linear,1000,ood_dev,36,102400,28321,61357,3032130,3686400,0.276572265625,0.27384100456363275,0.27932028950363613,0.599189453125,0.596184207342968,0.6021872571510551,0.8225179036458333,1.3743207724149897,0.0005
value_linear,1500,dev,1,4096,4096,4096,4096,4096,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.00226458916249328,0.00075
value_linear,1500,dev,2,4096,4096,4096,8192,8192,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0017249068136031553,0.00075
value_linear,1500,dev,3,4096,4096,4096,12288,12288,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0014926609872638608,0.00075
value_linear,1500,dev,4,4096,4096,4096,16384,16384,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0017570806006581563,0.00075
value_linear,1500,dev,5,4096,4096,4096,20480,20480,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0025960626021515054,0.00075
value_linear,1500,dev,6,4096,4093,4093,24573,24576,0.999267578125,0.9978486714629491,0.9997508799051849,0.999267578125,0.9978486714629491,0.9997508799051849,0.9998779296875,0.005088356270444905,0.00075
value_linear,1500,dev,7,4096,4087,4088,28661,28672,0.997802734375,0.9958290482073086,0.9988435607118235,0.998046875,0.9961504506055915,0.9990099820550408,0.9996163504464286,0.008462138749310455,0.00075
value_linear,1500,dev,8,4096,4072,4075,32736,32768,0.994140625,0.9912959670744264,0.996059285722201,0.994873046875,0.9921745882319427,0.9966441357891856,0.9990234375,0.01574750608515174,0.00075
value_linear,1500,dev,9,4096,4054,4067,36803,36864,0.98974609375,0.9861695639225535,0.9924048615270683,0.992919921875,0.9898503448988859,0.9950657891902398,0.9983452690972222,0.02427685811744773,0.00075
value_linear,1500,dev,10,4096,4024,4045,40848,40960,0.982421875,0.9779220041441211,0.9860177090604912,0.987548828125,0.9836671128801424,0.9905168988959765,0.997265625,0.0367351770719786,0.00075
value_linear,1500,dev,11,4096,3981,4025,44873,45056,0.971923828125,0.9664058535023272,0.976557438817772,0.982666015625,0.9781932525333582,0.9862342844127546,0.9959383877840909,0.04960996055354627,0.00075
value_linear,1500,dev,12,4096,3931,3999,48872,49152,0.959716796875,0.9532520220922961,0.9653200831527876,0.976318359375,0.9711962850581976,0.9805478346089073,0.9943033854166666,0.06749052289992008,0.00075
value_linear,1500,ood_dev,1,4096,4096,4096,4096,4096,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.002238198600018393,0.00075
value_linear,1500,ood_dev,2,4096,4096,4096,8192,8192,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0017581659817569317,0.00075
value_linear,1500,ood_dev,3,4096,4096,4096,12288,12288,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0014957524726746385,0.00075
value_linear,1500,ood_dev,4,4096,4096,4096,16384,16384,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0016834345669103357,0.00075
value_linear,1500,ood_dev,5,4096,4096,4096,20480,20480,1.0,0.9990630225926348,0.9999999999999999,1.0,0.9990630225926348,0.9999999999999999,1.0,0.0021853041088295555,0.00075
value_linear,1500,ood_dev,6,4096,4095,4095,24575,24576,0.999755859375,0.9986182969663738,0.9999569018847606,0.999755859375,0.9986182969663738,0.9999569018847606,0.9999593098958334,0.0038073939350429242,0.00075
value_linear,1500,ood_dev,7,4096,4086,4086,28661,28672,0.99755859375,0.9955114747539533,0.9986733104236785,0.99755859375,0.9955114747539533,0.9986733104236785,0.9996163504464286,0.00943097780172053,0.00075
value_linear,1500,ood_dev,8,4096,4084,4089,32750,32768,0.9970703125,0.9948858699188933,0.9983232677757378,0.998291015625,0.9964763422189936,0.9991719141831389,0.99945068359375,0.011488728949007765,0.00075
value_linear,1500,ood_dev,9,4096,4064,4069,36819,36864,0.9921875,0.9889921727170213,0.9944604901476036,0.993408203125,0.9904260923610462,0.9954656892110803,0.998779296875,0.021667005462223443,0.00075
value_linear,1500,ood_dev,10,4096,4044,4059,40878,40960,0.9873046875,0.9833908284717333,0.9903053595628853,0.990966796875,0.9875743543279273,0.993439189829196,0.997998046875,0.03212625707112693,0.00075
value_linear,1500,ood_dev,11,4096,4012,4039,44917,45056,0.9794921875,0.9746813618391824,0.9834044664674263,0.986083984375,0.9820139840883064,0.9892430852388108,0.9969149502840909,0.04405636317742534,0.00075
value_linear,1500,ood_dev,12,4096,3977,4016,48933,49152,0.970947265625,0.9653459981138298,0.975665999240268,0.98046875,0.9757587986106162,0.9842783246619937,0.99554443359375,0.06366185232541355,0.00075
value_linear,1500,ood_dev,13,4096,3929,3986,52919,53248,0.959228515625,0.9527294929498811,0.9648669648122019,0.97314453125,0.9677329319802243,0.9776694790473764,0.9938213641826923,0.07721726345221569,0.00075
value_linear,1500,ood_dev,14,4096,3872,3950,56869,57344,0.9453125,0.9379229636648263,0.951867540831739,0.96435546875,0.9582285450750817,0.9696122112585078,0.9917166573660714,0.1022137790250941,0.00075
value_linear,1500,ood_dev,15,4096,3807,3913,60782,61440,0.929443359375,0.9211919432008939,0.9368900180981512,0.955322265625,0.9485573633564719,0.9612339145416062,0.9892903645833333,0.12855999980492427,0.00075
value_linear,1500,ood_dev,16,4096,3733,3868,64650,65536,0.911376953125,0.9022836148178496,0.9196993896101727,0.9443359375,0.9368892357284203,0.9509499738021437,0.986480712890625,0.15956484366832058,0.00075
value_linear,1500,ood_dev,17,4096,3654,3822,68472,69632,0.89208984375,0.8822180645396832,0.9012268643098146,0.93310546875,0.9250412981572879,0.9403580192642621,0.9833409926470589,0.19718934292188806,0.00075
value_linear,1500,ood_dev,18,4096,3568,3774,72246,73728,0.87109375,0.8604828297370326,0.8810092573434385,0.92138671875,0.9127442108350373,0.9292395669944976,0.9798990885416666,0.22605106081221038,0.00075
value_linear,1500,ood_dev,19,4096,3469,3703,75949,77824,0.846923828125,0.835572480233076,0.8576250564388646,0.904052734375,0.8946509509932163,0.9126973411897967,0.9759071751644737,0.28068369381400515,0.00075
value_linear,1500,ood_dev,20,4096,3395,3670,79619,81920,0.828857421875,0.8170163886865339,0.8400821911143835,0.89599609375,0.8862734838085056,0.9049766249049971,0.97191162109375,0.3107979840007822,0.00075
value_linear,1500,ood_dev,21,4096,3308,3640,83259,86016,0.8076171875,0.7952598719486457,0.8193980423417448,0.888671875,0.8786727768447774,0.897942619623716,0.9679478236607143,0.33429559248353335,0.00075
value_linear,1500,ood_dev,22,4096,3235,3588,86847,90112,0.789794921875,0.7770482276239895,0.8019985535368784,0.8759765625,0.8655287943450488,0.8857197675654286,0.9637673117897727,0.4028419824685514,0.00075
value_linear,1500,ood_dev,23,4096,3136,3535,90382,94208,0.765625,0.7524070630903589,0.7783451676619783,0.863037109375,0.8521674580739187,0.8732264455370422,0.9593877377717391,0.4293489766554437,0.00075
value_linear,1500,ood_dev,24,4096,3038,3482,93864,98304,0.74169921875,0.7280727963422683,0.7548727077430385,0.85009765625,0.8388376436330398,0.8607016016784046,0.954833984375,0.47818189944127454,0.00075
value_linear,1500,ood_dev,25,4096,2961,3463,97327,102400,0.722900390625,0.7089899089520311,0.7363931670377519,0.845458984375,0.8340660400464522,0.8562045541764863,0.950458984375,0.5092105577041615,0.00075
value_linear,1500,ood_dev,26,4096,2863,3398,100725,106496,0.698974609375,0.6847459762784119,0.7128303730443407,0.82958984375,0.8177677129585759,0.8407943380668426,0.9458101712740384,0.556839333937976,0.00075
value_linear,1500,ood_dev,27,4096,2794,3376,104101,110592,0.68212890625,0.6677036754895301,0.6962128356697012,0.82421875,0.8122597665518021,0.8355701621606095,0.9413067853009259,0.5867734012232297,0.00075
value_linear,1500,ood_dev,28,4096,2709,3314,107415,114688,0.661376953125,0.6467389953269763,0.6757124978047285,0.80908203125,0.7967584275732267,0.8208264291661658,0.93658447265625,0.6482111852098242,0.00075
value_linear,1500,ood_dev,29,4096,2648,3296,110711,118784,0.646484375,0.6317129898788242,0.6609812550213617,0.8046875,0.7922635613269862,0.8165404680654007,0.9320363011853449,0.6864663380445144,0.00075
value_linear,1500,ood_dev,30,4096,2575,3270,113981,122880,0.628662109375,0.613751416646233,0.6433316951244303,0.79833984375,0.7857751417753802,0.8103454703379986,0.9275797526041667,0.7208866023420164,0.00075
value_linear,1500,ood_dev,31,4096,2498,3204,117185,126976,0.60986328125,0.5948289759675499,0.6246917077075896,0.7822265625,0.7693255758783047,0.7945986692960535,0.9228909400201613,0.7876312904560763,0.00075
value_linear,1500,ood_dev,32,4096,2427,3144,120329,131072,0.592529296875,0.5774016623323724,0.607483535696245,0.767578125,0.7543959969766966,0.7802588237076432,0.9180374145507812,0.8520289063694584,0.00075
value_linear,1500,ood_dev,33,4096,2358,3125,123454,135168,0.57568359375,0.5604838211500917,0.5907415387150045,0.762939453125,0.7496729044610959,0.7757132651347378,0.9133374763257576,0.8967438755354209,0.00075
